DATASET_EN,DATASET_TC,NAME_EN,NAME_TC,ADDRESS_EN,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,SEARCH02_EN,SEARCH02_TC,NSEARCH01_EN,NSEARCH01_TC,NSEARCH02_EN,NSEARCH02_TC,NSEARCH03_EN,Title,NSEARCH04_EN,NSEARCH04_TC,NSEARCH05_EN,NSEARCH05_TC,LATITUDE,Latitude,Longitude,NORTHING,EASTING,GeometryEasting,GeometryNorthing
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 102A2, OK MALL, 1/F, KINGS WING PLAZA 2, 1 ON KWAN STREET, SHA TIN, NEW TERRITORIES",新界沙田安群街1號京瑞廣場2期1樓 OK MALL 102A2鋪,Sha Tin,沙田區,2997813652,2997813652,97,97,FF,FF,甜時光,甜時光,,,5/3/2026,5/3/2026,22.388932657185116,114.20878075485211,18/2/2025,827744.0479426759,839553.6637,839553.6637000004,827744.0479000006
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 18-B8, G/F, CHEVALIER GARDEN COMMERCIAL COMPLEX, 2 HANG SHUN STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山恆信街2號富安花園商場地下18-B8號鋪,Sha Tin,沙田區,2997813661,2997813661,97,97,FF,FF,十三座池記,十三座池記,,,11/3/2025,11/3/2025,22.404843,114.224048,20/3/2024,829506.3055672372,841125.3052708687,841125.3053000001,829506.3056000005
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 19A, G/F, GRANDWAY GARDEN, 67-77 TAI WAI ROAD, SHA TIN, NEW TERRITORIES",新界沙田大圍路67-77號富嘉花園地下19A舖,Sha Tin,沙田區,2997813713,2997813713,97,97,FF,FF,香香檸茶有限公司,香香檸茶有限公司,,,19/3/2025,19/3/2025,22.373437823595015,114.1780902796555,26/3/2024,826027.8706429843,836393.2259,836393.2259,826027.8706
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 24, G/F, KAM TAI MARKET, COMMERCIAL / CAR PARK ACCOMMODATION OF KAM TAI SHOPPING CENTRE, KAM TAI COURT, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山錦泰苑 錦泰商場商業/停車場大樓錦泰街市地下24號檔,Sha Tin,沙田區,2997814062,2997814062,97,97,FF,FF,港原味,港原味,,,6/8/2025,6/8/2025,22.40887069407155,114.22193305729427,15/8/2024,829952.2490108268,840907.4030427977,840907.4029999999,829952.2489999998
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"UNIT 205, 2/F, NEW COMMERCE CENTRE, 19 ON SUM STREET, SIU LEK YUEN, SHA TIN, NEW TERRITORIES",新界沙田小瀝源 安心街19號  匯貿中心 2樓 205室,Sha Tin,沙田區,2997813944,2997813944,97,97,FF,FF,A-1 Bakery,A-1 Bakery,,,18/6/2025,18/6/2025,22.38914619149359,114.2071848368564,26/6/2024,827767.6597688312,839389.3140535429,839389.3141000001,827767.6598000005
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"WORKSHOP H, 17/F, UNIVERSAL INDUSTRIAL CENTRE, NOS. 19-25 SHAN MEI STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭山尾街19-25號宇宙工業中心17樓H室,Sha Tin,沙田區,2997813999,2997813999,97,97,FF,FF,KOON WAN KAU (KWOK) LIMITED,冠環球(郭)有限公司,,,7/7/2025,7/7/2025,22.3971754,114.1928632,12/7/2024,828656.5523331572,837914.4040783413,837914.4040999999,828656.5523000006
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL C6B, G/F, MARKET, CHUNG ON SHOPPING CENTRE, CHUNG ON ESTATE, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山頌安邨頌安商場街市地下C6B號檔,Sha Tin,沙田區,2997813607,2997813607,97,97,FF,FF,包點料理,包點料理,,,14/2/2026,14/2/2026,22.421761956242367,114.22658781281594,11/12/2024,831379.9272591526,841386.2007836072,841386.2007999998,831379.9273000006
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 112A1, 1/F, KINGS WING PLAZA 2, 1 ON KWAN STREET, SHEK MUN, SHA TIN, NEW TERRITORIES",新界沙田石門安群街1號京瑞廣場2期1樓112A1號鋪,Sha Tin,沙田區,2997813670,2997813670,97,97,FF,FF,檸 CHA CHA,檸 CHA CHA,,,11/3/2025,11/3/2025,22.389027,114.2090278,12/3/2024,827754.5004786283,839579.1017634034,839579.1018000003,827754.5004999992
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP UNIT 241,  2/F, THE WAI, 18 CHE KUNG MIU ROAD, TAI WAI, SHA TIN, NEW TERRITORIES",新界沙田大圍 車公廟路18號  圍方 2樓241號舖,Sha Tin,沙田區,2997813519,2997813519,97,97,FF,FF,PRET A MANGER,PRET A MANGER,,,4/1/2026,4/1/2026,22.37346123773951,114.17888281388377,5/11/2024,826030.4643143268,836474.8487,836474.8487,826030.4642999992
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"KIOSK NO. 5B, LEVEL 5, NEW TOWN PLAZA (PHASE 1),18 SHA TIN CENTRE STREET, SHA TIN, NEW TERRITORIES",新界沙田沙田正街18號 新城市廣場一期第五層KIOSK NO. 5B,Sha Tin,沙田區,2997813908,2997813908,97,97,FF,FF,KAHU COFFEE,KAHU COFFEE,,,4/6/2025,4/6/2025,22.38175582829532,114.18867456460463,19/6/2024,826949.0162719663,837483.2254676089,837483.2254999997,826949.0163000003
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 116 OF OK MALL, 1/F, KINGS WING PLAZA 2, 1 ON KWAN STREET, SHEK MUN, SHA TIN, NEW TERRITORIES",新界沙田石門安群街1號京瑞廣場2期1樓OK MALL 116號鋪,Sha Tin,沙田區,2997813768,2997813768,97,97,FF,FF,川渝小食,川渝小食,,,10/4/2025,10/4/2025,22.388863220976152,114.20880764501266,29/4/2024,827736.3594680728,839556.4345,839556.4345000004,827736.3595000003
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP G01C, G/F, KINGS WING PLAZA 1,  NO.3 ON KWAN STREET, SHA TIN, NEW TERRITORIES",新界沙田安群街3 號 京瑞廣場1期地下G01C鋪,Sha Tin,沙田區,2997813777,2997813777,97,97,FF,FF,丸作食茶,丸作食茶,,,10/4/2025,10/4/2025,22.387808590802397,114.20778534170287,15/4/2024,827619.5523113195,839451.1833922997,839451.1834000004,827619.5523000006
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 19B, G/F, GRANDWAY GARDEN, 16 MEI TIN ROAD, 15 & 35 TSUEN NAM ROAD, SHA TIN, NEW TERRITORIES",新界沙田 村南道15及35號美田路16號  富嘉花園 地下19B鋪,Sha Tin,沙田區,2997813801,2997813801,97,97,FF,FF,Gong Cha/ Mammy Pancake,貢茶/ 媽咪雞蛋仔,,,16/4/2025,16/4/2025,22.373568569156195,114.17813879865317,18/4/2024,826042.3488498846,836398.2227108777,836398.2226999998,826042.3487999998
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP G01B, G/F, KINGS WING PLAZA 1, NO. 3 ON KWAN STREET, SHEK MUN, SHA TIN, NEW TERRITORIES",新界沙田石門安群街3號京瑞廣場一期地下G01B鋪,Sha Tin,沙田區,2997814071,2997814071,97,97,FF,FF,LINLEE,手打檸檬茶,,,7/8/2025,7/8/2025,22.387808590802397,114.20778534170287,14/8/2024,827619.5523113195,839451.1833922997,839451.1834000004,827619.5523000006
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"PORTION B8 OF UNIT B, 4/F, WAH WAI INDUSTRIAL BUILDING, 1-7 WO HEUNG STREET, SHA TIN, NEW TERRITORIES",新界沙田禾香街1-7號華威工業大廈4樓B室B8部份,Sha Tin,沙田區,4997814875,4997814875,97,97,FF,FF,,,,,29/6/2025,29/6/2025,22.39651093087576,114.19741997985234,31/12/2024,828583.029,838383.6358,838383.6358000003,828583.0289999992
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"WORKSHOP A9, 15/F, BLOCK A, VERISTRONG INDUSTRIAL CENTRE, 34-36 AU PUI WAN STREET, FO TAN, NEW TERRITORIES",新界火炭坳背灣街34-36號豐盛工業中心A座15樓A9室,Sha Tin,沙田區,2997814150,2997814150,97,97,FF,FF,Borsch Spot,Borsch Spot,,,7/10/2025,7/10/2025,22.39960231371724,114.19306610373738,10/10/2024,828925.3007090935,837935.2685131123,837935.2685000002,828925.3006999996
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Factory Canteen Licence,工廠食堂,"WORKSHOP B, 3/F, LEAPONT INDUSTRIAL CENTRE, 18-28 WO LIU HANG ROAD, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭禾寮坑路18-28號聯邦中心3樓B室,Sha Tin,沙田區,2597800348,2597800348,97,97,FE,FE,AT WORKSHOP LIMITED,安祖家廚,,,17/10/2025,17/10/2025,22.3974288,114.1972459,23/10/2024,828684.6674533184,838365.6965483808,838365.6964999996,828684.6675000004
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"PORTION B9 OF UNIT B, 4/F, WAH WAI INDUSTRIAL BUILDING, 1-7 WO HEUNG STREET, SHA TIN, NEW TERRITORIES",新界沙田 禾香街1-7號  華威工業大廈 4樓 B室 B9部份,Sha Tin,沙田區,4997814866,4997814866,97,97,FF,FF,,,,,23/6/2025,23/6/2025,22.39648665903157,114.1974153072881,24/12/2024,828580.3411517241,838383.1550376546,838383.1550000003,828580.3411999997
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"PORTION A OF UNIT 9, 15/F, WAH WAI CENTRE, 38-40 AU PUI WAN STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭坳背灣街38-40號 華衛工貿中心15樓9室(A部份),Sha Tin,沙田區,2997814220,2997814220,97,97,FF,FF,JAPAN TOWER PHARMA CO,日本塔牌藥業商社,,,18/11/2025,18/11/2025,22.40012893706913,114.19273253404381,21/11/2024,828983.6130868909,837900.9145370387,837900.9145,828983.6130999997
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 36, G/F, HENG ON MARKET, HENG ON ESTATE, NO.1 HANG KAM STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山 恒錦街1號 恒安邨 恒安街市 地下 36號鋪,Sha Tin,沙田區,4997814802,4997814802,97,97,FF,FF,CHILL SWEET,俏甜,,,5/6/2025,5/6/2025,22.417004518434133,114.22756625193833,9/12/2024,830853.1409728056,841487.1130163678,841487.1129999999,830853.1410000008
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL 4, LEVEL 1, JUBILEE GARDEN MARKET, JUBILEE GARDEN, 2-18 LOK KING STREET, SHA TIN, NEW TERRITORIES",新界沙田樂景街2-18號銀禧花園銀禧街市地下4舖,Sha Tin,沙田區,2997813731,2997813731,97,97,FF,FF,UNI º CORNER,獨º 閣,,,19/3/2025,19/3/2025,22.39728763,114.20001646470688,25/3/2024,828669.0761544002,838650.9896,838650.9896,828669.0761999991
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP G19B, G/F, KINGS WING PLAZA 2, 1 ON KWAN STREET, SHEK MUN, SHA TIN, NEW TERRITORIES",新界沙田石門安群街1號京瑞廣場2期地下G19B鋪,Sha Tin,沙田區,2997813740,2997813740,97,97,FF,FF,金潮泰,金潮泰,,,21/3/2025,21/3/2025,22.388739162736027,114.20882172517688,26/3/2024,827722.6221080301,839557.8873248326,839557.8872999996,827722.6220999993
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"PORTION OF SHOP 1, LEVEL 3, SHA TIN CENTRE, 2-16 WANG POK STREET, SHA TIN, NEW TERRITORIES",新界沙田橫壆街2-16號沙田中心3樓1號鋪部分,Sha Tin,沙田區,2997813829,2997813829,97,97,FF,FF,BLESS,BLESS,,,25/4/2025,25/4/2025,22.382472920014800,114.190566294799000,29/4/2024,827028.4403639433,837678.0353199504,837678.0352999996,827028.4404000007
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 214, 2/F, SHA KOK SHOPPING CENTRE, SHA KOK ESTATE, SHA TIN, NEW TERRITORIES",新界沙田沙角邨沙角商場2樓214鋪,Sha Tin,沙田區,4997814714,4997814714,97,97,FF,FF,Sushi Take-Out,爭鮮外帶壽司,#G#H,#G#H,30/4/2025,30/4/2025,22.377607916354876,114.19359619484376,4/11/2024,826489.7433,837990.1236100949,837990.1235999996,826489.7433000002
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 10B, G/F,  BLOCK C, GARDEN RIVERA, NO. 20 TAI CHUNG KIU ROAD, SHA TIN, NEW TERRITORIES",新界沙田 大涌橋路20號 河畔花園  C座 地下 10B號鋪,Sha Tin,沙田區,2997814196,2997814196,97,97,FF,FF,BB燒,BB燒,,,4/11/2025,4/11/2025,22.380818141398596,114.19503398905726,19/12/2024,826845.2463958353,838138.1541653445,838138.1541999998,826845.2464000005
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL S-KY14, KWONG YUEN MARKET, LEVEL 5 CAR PARK BLOCK 1, KWONG YUEN ESTATE, SHA TIN, NEW TERRITORIES",新界沙田廣源邨停車場大樓1座5樓廣源市場S-KY14號鋪,Sha Tin,沙田區,2997814239,2997814239,97,97,FF,FF,一姐腸粉,一姐腸粉,,,21/11/2025,21/11/2025,22.381248601765556,114.21510391982456,26/11/2024,826893.3014958451,840205.0288361008,840205.0288000004,826893.3015000001
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"UNIT 01, 9/F, CCT TELECOM BUILDING, 11 WO SHING STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭禾盛街11號中建電訊大廈9樓01室,Sha Tin,沙田區,4997814699,4997814699,97,97,FF,FF,,,,,27/4/2025,27/4/2025,22.39729071,114.19755016694027,28/10/2024,828669.3803,838397.0296,838397.0296,828669.3803000003
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL S-SK62, SHA KOK MARKET, G/F, SHA KOK SHOPPING CENTRE, SHA KOK ESTATE, SHA TIN, NEW TERRITORIES",新界沙田沙角邨沙角商場地下沙角市場S-SK62號鋪,Sha Tin,沙田區,4997814705,4997814705,97,97,FF,FF,好味道,好味道,,,30/4/2025,30/4/2025,22.378555752626887,114.19430892906531,1/11/2024,826594.7107803964,838063.5135020791,838063.5135000004,826594.7107999995
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"PORTION B2 OF UNIT B, 4/F, WAH WAI INDUSTRIAL BUILDING, 1-7 WO HEUNG STREET, SHA TIN, NEW TERRITORIES",新界沙田禾香街1-7號華威工業大廈4樓B室B2部份,Sha Tin,沙田區,4997814954,4997814954,97,97,FF,FF,,,,,5/7/2025,5/7/2025,22.39647160184692,114.19748228353414,8/1/2025,828578.6747287473,838390.0519923073,838390.0520000001,828578.6746999994
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 49, G/F, HENG ON MARKET, HENG ON ESTATE, NO. 1 HANG KAM STREET, MA ON SHAN, NEW TERRITORIES",新界馬鞍山恆錦街1號恆安邨恆安街市地下49號鋪,Sha Tin,沙田區,2997814008,2997814008,97,97,FF,FF,冒菜麻辣燙,冒菜麻辣燙,,,18/7/2025,18/7/2025,22.417293992499225,114.22742644361932,24/7/2024,830885.1913313466,841472.7078908513,841472.7078999998,830885.1912999991
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 102A1-04, 1/F, KINGS WING PLAZA 2, NO.1 ON KWAN STREET, SHEK MUN, SHA TIN, NEW TERRITORIES",新界沙田石門 安群街1號  京瑞廣場二期 1樓 102A1-04號鋪,Sha Tin,沙田區,4997814857,4997814857,97,97,FF,FF,YAUFUEL,YAUFUEL,,,22/6/2025,22/6/2025,22.388932657299563,114.20878075447065,23/12/2024,827744.0479553408,839553.6636754985,839553.6637000004,827744.0480000004
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP NO G62, G/F, FORTUNE CITY ONE, CITY ONE, SHA TIN, NEW TERRITORIES",新界沙田第一城置富第一城地下G62號鋪,Sha Tin,沙田區,4997814839,4997814839,97,97,FF,FF,DOUGH BROS,DOUGH BROS,,,19/6/2025,19/6/2025,22.385843975241226,114.20392988209028,20/12/2024,827401.9228106552,839054.1907925177,839054.1908,827401.9228000008
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP NO. 10A, G/F, BLOCK C, GARDEN RIVERA, NOS. 20-30 TAI CHUNG KIU ROAD, SHA TIN, NEW TERRITORIES",新界沙田大涌橋路20-30號河畔花園C座地下10A鋪,Sha Tin,沙田區,4997814787,4997814787,97,97,FF,FF,,,,,24/5/2025,24/5/2025,22.380818141398596,114.19503398905726,26/11/2024,826845.2463958353,838138.1541653445,838138.1541999998,826845.2464000005
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"PORTION OF FLAT 43 & 45, 19/F, BLOCK F, WAH LOK INDUSTRIAL CENTRE PHASE 2, 31-35 SHAN MEI STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭山尾街31-35號華樂工業中心2期F座 19樓43及45室(部份),Sha Tin,沙田區,4997814732,4997814732,97,97,FF,FF,,,,,6/5/2025,6/5/2025,22.397949293495646,114.19165239729878,22/11/2024,828742.2372205134,837789.7166118779,837789.7165999999,828742.2371999994
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP NO. 101B, FIRST FLOOR, THE ARLES, 1 AU PUI WAN STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭㘭背灣街1號星凱•堤岸商場1樓101B號舖,Sha Tin,沙田區,2997814293,2997814293,97,97,FF,FF,SUBWAY FO TAN,SUBWAY FO TAN,,,1/1/2026,1/1/2026,22.39563421444236,114.19657977193538,9/1/2025,828485.9335419824,838297.1300908766,838297.1300999997,828485.9334999993
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 31C, LEVEL 3, SHA TIN PLAZA, 21-27 SHA TIN CENTRE STREET, SHA TIN, NEW TERRITORIES",新界沙田沙田正街21-27號沙田廣場第三層31C鋪,Sha Tin,沙田區,4997814884,4997814884,97,97,FF,FF,,,,,29/6/2025,29/6/2025,22.382528656020277,114.18757526654629,30/12/2024,827034.5872698118,837370.0097373673,837370.0097000003,827034.5873000007
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP UNIT 3, RETAIL FLOOR, CITYLINK PLAZA, 1 SHATIN STATION CIRCUIT, SHA TIN, NEW TERRITORIES",新界沙田沙田車站圍1號連城廣場零售層3號鋪,Sha Tin,沙田區,2997814202,2997814202,97,97,FF,FF,Beard Papa's,Beard Papa's,,,10/11/2025,10/11/2025,22.382628248881932,114.18751361802802,11/11/2024,827045.6152874763,837363.6602061494,837363.6601999998,827045.6152999997
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP NO. 2015A, LEVEL 2, MOSTOWN (PHASE 4), NO. 18 ON LUK STREET, SHA TIN, NEW TERRITORIES",新界沙田鞍祿街18號新港城中心4期2樓2015A號鋪,Sha Tin,沙田區,4997814626,4997814626,97,97,FF,FF,LEGEND BAKEOLOGY,傳奇烘焙,,,9/3/2025,9/3/2025,22.424113889601905,114.23154390907061,11/9/2024,831640.5486668377,841896.3564189497,841896.3563999999,831640.5486999992
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"KIOSK, SHA TIN SPORTS GROUND, 18 YUEN WO ROAD, SHA TIN, NEW TERRITORIES",新界沙田源禾路18號沙田運動場小食亭,Sha Tin,沙田區,2997814123,2997814123,97,97,FF,FF,MEOW MEOW ICE SHADE,喵喵冰店,,,26/9/2025,26/9/2025,22.387467705110172,114.19711272319255,30/9/2024,827581.6169770643,838352.1317861337,838352.1317999996,827581.6170000006
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"PORTION B6 OF UNIT B, 4/F, WAH WAI INDUSTRIAL BUILDING, 1-7 WO HEUNG STREET, SHA TIN, NEW TERRITORIES",新界沙田 禾香街1-7號  華威工業大廈 4樓 B室 B6部份,Sha Tin,沙田區,4997814927,4997814927,97,97,FF,FF,,,,,1/7/2025,1/7/2025,22.39648689447904,114.19773060207109,3/1/2025,828580.3717017068,838415.6217930083,838415.6217999998,828580.3717
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"KIOSK 05 & PORTION B OF KIOSK 26A, 5/F, THE WAI, NO. 18 CHE KUNG MIU ROAD, TAI WAI, SHA TIN, NEW TERRITORIES",新界沙田大圍車公廟路18號圍方 5樓小食亭05號及小食亭26A號B部份,Sha Tin,沙田區,4997814893,4997814893,97,97,FF,FF,PHI Coffee & Pancake / Jollibean,石磨樂豆,,,1/7/2025,1/7/2025,22.372686104974925,114.17855816397079,3/1/2025,825944.6292489951,836441.4140872569,836441.4140999997,825944.6292000003
